,TidId,Start,Slut,Notat,Notat,OprettelsesDato,Navn
,80107,20/08/2006,24/08/2006,flytbar,346,20/06/2006 08.49,Hytte 08m2
,80136,28/06/2006,30/06/2006,flytbar,353,23/10/1995,Hytte 08m2
,80262,02/07/2006,06/07/2006,flytbar,346,26/06/2006 09.40,Hytte 08m2
,80265,06/07/2006,08/07/2006,flytbar,347,26/06/2006 10.27,Hytte 08m2
,80274,23/07/2006,26/07/2006,flytbar,353,26/06/2006 13.18,Hytte 08m2
,80287,26/06/2006,28/06/2006,flytbar,348,26/06/2006 15.14,Hytte 08m2
,80288,26/06/2006,27/06/2006,flytbar,347,26/06/2006 15.35,Hytte 08m2
,80333,03/07/2006,05/07/2006,flytbar,348,28/06/2006 14.51,Hytte 08m2
,80352,08/07/2006,13/07/2006,flytbar,346,27/07/2005 14.21,Hytte 08m2
,80385,24/07/2006,28/07/2006,flytbar,350,10/01/2003 16.12,Hytte 08m2
,80476,01/07/2006,02/07/2006,flytbar,348,20/08/2003 14.21,Hytte 08m2
,80486,01/07/2006,02/07/2006,flytbar,347,01/07/2006 17.46,Hytte 08m2
,80498,08/07/2006,09/07/2006,flytbar,350,02/07/2006 10.52,Hytte 08m2
,80519,02/07/2006,03/07/2006,flytbar,349,02/07/2006 18.10,Hytte 08m2
,80527,02/07/2006,03/07/2006,flytbar,350,02/07/2006,Hytte 08m2
,80551,03/07/2006,05/07/2006,flytbar,352,03/07/2006 14.43,Hytte 08m2
,80556,31/07/2006,07/08/2006,flytbar,349,03/07/2006 15.22,Hytte 08m2
,80595,05/07/2006,07/07/2006,flytbar,353,19/07/2001,Hytte 08m2
,80618,04/07/2006,05/07/2006,flytbar,347,04/07/2006 17.21,Hytte 08m2
,80622,11/07/2006,14/07/2006,ikke flytbar,353,14/06/2004,Hytte 08m2
,80641,15/07/2006,22/07/2006,flytbar,351,27/06/2005 11.12,Hytte 08m2
,80651,19/07/2006,22/07/2006,flytbar,352,25/03/2002 11.38,Hytte 08m2
,80721,06/07/2006,08/07/2006,flytbar,349,06/07/2006 20.49,Hytte 08m2
,80725,11/07/2006,18/07/2006,flytbar,352,07/07/2006 09.26,Hytte 08m2
,80729,13/07/2006,17/07/2006,flytbar,349,07/07/2006 11.00,Hytte 08m2
,80776,14/07/2006,19/07/2006,flytbar,353,05/07/2006 16.25,Hytte 08m2
,80777,14/07/2006,17/07/2006,flytbar,346,05/07/2006 16.25,Hytte 08m2
,80831,22/07/2006,28/07/2006,flytbar,351,09/07/2006 14.38,Hytte 08m2
,80843,09/07/2006,10/07/2006,flytbar,349,06/07/2006,Hytte 08m2
,80863,10/07/2006,11/07/2006,flytbar,349,10/07/2006 13.41,Hytte 08m2
,80894,11/07/2006,17/07/2006,flytbar,350,11/04/2004 17.05,Hytte 08m2
,80895,11/07/2006,13/07/2006,flytbar,349,11/07/2006 09.14,Hytte 08m2
,80909,11/07/2006,12/07/2006,flytbar,351,11/07/2006 13.19,Hytte 08m2
,80920,24/07/2006,26/07/2006,flytbar,346,11/07/2006 16.38,Hytte 08m2
,80944,12/07/2006,17/07/2006,flytbar,347,06/08/2003,Hytte 08m2
,81038,17/07/2006,19/07/2006,flytbar,346,04/07/2006,Hytte 08m2
,81042,13/07/2006,14/07/2006,flytbar,346,13/07/2006 18.40,Hytte 08m2
,81057,23/07/2006,28/07/2006,flytbar,352,14/07/2006 10.23,Hytte 08m2
,81059,15/07/2006,16/07/2006,flytbar,348,14/07/2006 10.48,Hytte 08m2
,81217,19/07/2006,21/07/2006,flytbar,353,14/07/2006 10.48,Hytte 08m2
,81254,26/07/2006,27/07/2006,flytbar,346,17/07/2006 14.06,Hytte 08m2
,81296,18/07/2006,19/07/2006,flytbar,352,17/07/2006 18.55,Hytte 08m2
,81405,19/07/2006,20/07/2006,flytbar,346,09/07/2006,Hytte 08m2
,81518,20/07/2006,21/07/2006,flytbar,346,20/07/2006 18.05,Hytte 08m2
,81542,21/07/2006,22/07/2006,flytbar,346,21/07/2006 12.52,Hytte 08m2
,81543,22/07/2006,23/07/2006,flytbar,352,21/07/2006 12.52,Hytte 08m2
,81601,06/08/2006,19/08/2006,flytbar,348,13/08/2001,Hytte 08m2
,81602,22/07/2006,23/07/2006,flytbar,348,22/07/2006 11.37,Hytte 08m2
,81724,02/08/2006,04/08/2006,flytbar,346,02/06/2006 17.59,Hytte 08m2
,81725,02/08/2006,04/08/2006,flytbar,347,02/06/2006 17.59,Hytte 08m2
,81726,02/08/2006,04/08/2006,flytbar,353,02/06/2006 17.59,Hytte 08m2
,81727,02/08/2006,04/08/2006,flytbar,350,02/06/2006 17.59,Hytte 08m2
,81728,02/08/2006,04/08/2006,flytbar,351,02/06/2006 17.59,Hytte 08m2
,81729,02/08/2006,04/08/2006,flytbar,352,02/06/2006 17.59,Hytte 08m2
,81771,05/08/2006,11/08/2006,flytbar,347,24/07/2006 13.53,Hytte 08m2
,81797,01/08/2006,02/08/2006,flytbar,346,24/07/2006,Hytte 08m2
,81836,31/07/2006,02/08/2006,flytbar,350,25/07/2006,Hytte 08m2
,81867,26/07/2006,27/07/2006,flytbar,353,25/07/2006,Hytte 08m2
,81932,28/07/2006,29/07/2006,flytbar,348,26/07/2006 14.44,Hytte 08m2
,81970,07/08/2006,11/08/2006,flytbar,352,27/07/2006 12.43,Hytte 08m2
,82144,30/07/2006,31/07/2006,flytbar,349,30/07/2006 18.06,Hytte 08m2
,82179,31/07/2006,01/08/2006,flytbar,347,31/07/2006 15.36,Hytte 08m2
,82183,31/07/2006,02/08/2006,flytbar,353,31/07/2006 15.49,Hytte 08m2
,82190,31/07/2006,02/08/2006,flytbar,351,31/07/2006 17.04,Hytte 08m2
,82210,01/08/2006,02/08/2006,flytbar,347,01/08/2006 10.24,Hytte 08m2
,82245,01/08/2006,02/08/2006,flytbar,352,01/08/2006 19.10,Hytte 08m2
,82318,04/08/2006,09/08/2006,flytbar,353,03/08/2006 14.03,Hytte 08m2
,82356,04/08/2006,10/08/2006,flytbar,351,03/08/2006 09.56,Hytte 08m2
,82366,04/08/2006,09/08/2006,flytbar,350,31/07/2006 18.00,Hytte 08m2
,82390,11/08/2006,17/08/2006,ikke flytbar,352,04/08/2006 17.10,Hytte 08m2
,82429,05/08/2006,06/08/2006,flytbar,348,05/08/2006 13.32,Hytte 08m2
,82439,13/08/2006,14/08/2006,flytbar,353,05/08/2006,Hytte 08m2
,82444,05/08/2006,07/08/2006,flytbar,352,05/08/2006 15.36,Hytte 08m2
,82569,07/08/2006,10/08/2006,flytbar,349,07/08/2006 16.03,Hytte 08m2
,82665,09/08/2006,11/08/2006,flytbar,346,26/07/2006 18.38,Hytte 08m2
,82676,09/08/2006,10/08/2006,flytbar,350,09/08/2006,Hytte 08m2
,82735,12/08/2006,13/08/2006,flytbar,347,11/08/2006 11.41,Hytte 08m2
,82749,14/08/2006,19/08/2006,flytbar,350,11/08/2006 14.21,Hytte 08m2
,82784,12/08/2006,13/08/2006,flytbar,349,12/08/2006 12.11,Hytte 08m2
,82802,12/08/2006,13/08/2006,flytbar,353,12/08/2006 16.10,Hytte 08m2
,82806,12/08/2006,13/08/2006,flytbar,350,12/08/2006 17.15,Hytte 08m2
,82830,12/08/2006,15/08/2006,flytbar,351,13/08/2006 12.49,Hytte 08m2
,82844,13/08/2006,15/08/2006,flytbar,349,25/09/2005 15.47,Hytte 08m2
,82895,14/08/2006,16/08/2006,flytbar,346,11/08/1997,Hytte 08m2
,82947,15/08/2006,17/08/2006,flytbar,347,15/08/2006,Hytte 08m2
,82996,16/08/2006,17/08/2006,flytbar,346,16/08/2006 15.43,Hytte 08m2
,83038,17/08/2006,18/08/2006,flytbar,346,17/08/2006,Hytte 08m2
,83071,20/08/2006,22/08/2006,flytbar,348,18/08/2006,Hytte 08m2
,83221,24/08/2006,26/08/2006,flytbar,353,14/08/2005 15.11,Hytte 08m2
,83228,31/08/2006,02/09/2006,flytbar,346,06/08/2006 11.13,Hytte 08m2
,83235,24/08/2006,25/08/2006,flytbar,346,24/08/2006 18.27,Hytte 08m2
,83311,27/08/2006,28/08/2006,flytbar,348,07/08/2003 12.14,Hytte 08m2
,83319,27/08/2006,30/08/2006,flytbar,349,27/08/2006 18.43,Hytte 08m2
,83329,02/10/2006,08/10/2006,flytbar,346,28/08/2006 10.18,Hytte 08m2
,83345,28/08/2006,29/08/2006,flytbar,347,28/08/2006 19.05,Hytte 08m2
,83355,29/08/2006,30/08/2006,flytbar,352,29/08/2006 18.25,Hytte 08m2
,83374,31/08/2006,02/09/2006,flytbar,348,30/08/2006 17.48,Hytte 08m2
,83620,22/09/2006,24/09/2006,ikke flytbar,353,15/07/2004 13.52,Hytte 08m2
,83659,15/09/2006,17/09/2006,flytbar,346,15/09/2006 15.02,Hytte 08m2
,83673,15/09/2006,16/09/2006,flytbar,348,15/09/2006 17.03,Hytte 08m2
,83706,17/09/2006,22/09/2006,flytbar,353,17/09/2006 11.41,Hytte 08m2
,83730,22/09/2006,24/09/2006,flytbar,346,18/09/2006,Hytte 08m2
,83732,30/09/2006,03/10/2006,flytbar,348,23/02/2000,Hytte 08m2
,83742,23/09/2006,24/09/2006,flytbar,348,30/08/2002 17.19,Hytte 08m2
,83763,21/09/2006,22/09/2006,flytbar,349,15/07/2004 13.52,Hytte 08m2
,83951,29/09/2006,01/10/2006,flytbar,346,25/09/2006 13.48,Hytte 08m2
,83962,07/10/2006,08/10/2006,flytbar,348,31/08/2005 17.13,Hytte 08m2
,83976,02/10/2006,07/10/2006,flytbar,347,26/09/2006 13.15,Hytte 08m2
,83977,30/09/2006,03/10/2006,flytbar,349,15/05/1998,Hytte 08m2
,83996,29/09/2006,01/10/2006,flytbar,347,25/09/2006 13.48,Hytte 08m2
,84005,28/09/2006,02/10/2006,flytbar,353,15/07/2000 21.28,Hytte 08m2
,84019,29/09/2006,01/10/2006,flytbar,350,29/09/2006 14.25,Hytte 08m2
,84075,01/10/2006,02/10/2006,flytbar,346,30/09/2006 16.47,Hytte 08m2
,84076,30/09/2006,01/10/2006,flytbar,352,30/09/2006 17.25,Hytte 08m2
,84078,30/09/2006,02/10/2006,flytbar,351,02/07/1995 12.31,Hytte 08m2
,84089,07/10/2006,09/10/2006,flytbar,353,26/08/2000 18.57,Hytte 08m2
,84137,07/10/2006,08/10/2006,flytbar,349,31/08/2005 17.13,Hytte 08m2
,84232,14/10/2006,16/10/2006,flytbar,350,12/10/2006 08.39,Hytte 08m2
,84233,14/10/2006,15/10/2006,flytbar,348,11/10/1997,Hytte 08m2
,84256,13/10/2006,15/10/2006,flytbar,347,13/10/2006 11.37,Hytte 08m2
,84419,18/10/2006,19/10/2006,flytbar,349,18/10/2006 15.04,Hytte 08m2
,84431,20/10/2006,22/10/2006,flytbar,348,04/10/2005 10.57,Hytte 08m2
,84479,28/10/2006,29/10/2006,flytbar,346,05/08/2006 13.45,Hytte 08m2
,84493,22/10/2006,24/10/2006,flytbar,347,22/10/2006 10.46,Hytte 08m2
,84756,04/04/2007,09/04/2007,flytbar,352,26/05/2005 12.07,Hytte 08m2
,84757,26/07/2007,30/07/2007,flytbar,347,29/12/1995,Hytte 08m2
,84758,26/07/2007,30/07/2007,flytbar,346,01/03/2003,Hytte 08m2
,84759,27/07/2007,29/07/2007,flytbar,348,01/03/2003,Hytte 08m2
,84760,26/07/2007,30/07/2007,flytbar,353,01/03/2003,Hytte 08m2
,84761,27/07/2007,29/07/2007,flytbar,349,28/07/2006 11.42,Hytte 08m2
,84762,26/07/2007,29/07/2007,flytbar,352,24/01/2007 17.03,Hytte 08m2
,84846,26/05/2007,27/05/2007,flytbar,350,13/08/2005 12.34,Hytte 08m2
,84891,19/08/2007,25/08/2007,flytbar,346,29/07/1995,Hytte 08m2
,84924,31/03/2007,13/04/2007,flytbar,346,19/09/1996,Hytte 08m2
,84989,26/05/2007,28/05/2007,flytbar,348,27/02/2007 12.08,Hytte 08m2
,85052,24/07/2007,29/07/2007,flytbar,351,25/05/2001,Hytte 08m2
,85071,09/07/2007,14/07/2007,flytbar,348,29/01/2003,Hytte 08m2
,85074,26/05/2007,28/05/2007,flytbar,347,27/02/2007 12.08,Hytte 08m2
,85120,06/04/2007,09/04/2007,flytbar,350,09/03/2007,Hytte 08m2
,85131,30/03/2007,01/04/2007,flytbar,352,12/03/2007 09.16,Hytte 08m2
,85173,23/07/2007,27/07/2007,flytbar,348,18/08/2004 13.14,Hytte 08m2
,85261,27/04/2007,29/04/2007,flytbar,347,26/03/2007 13.31,Hytte 08m2
,85303,06/04/2007,07/04/2007,ikke flytbar,348,28/03/2007,Hytte 08m2
,85334,28/04/2007,04/05/2007,flytbar,353,28/08/2006 10.18,Hytte 08m2
,85344,05/04/2007,07/04/2007,flytbar,347,30/03/2007 15.43,Hytte 08m2
,85381,06/04/2007,07/04/2007,flytbar,349,28/03/2007,Hytte 08m2
,85405,01/04/2007,04/04/2007,flytbar,347,01/04/2007 17.57,Hytte 08m2
,85406,01/04/2007,04/04/2007,flytbar,353,01/04/2007 17.57,Hytte 08m2
,85417,06/04/2007,07/04/2007,flytbar,353,02/04/2007 13.11,Hytte 08m2
,85578,07/04/2007,08/04/2007,flytbar,351,07/04/2007 16.50,Hytte 08m2
,85601,06/05/2007,20/05/2007,ikke flytbar,350,01/10/1999,Hytte 08m2
,85638,09/07/2007,20/07/2007,ikke flytbar,346,19/09/1996,Hytte 08m2
,85727,15/04/2007,17/04/2007,flytbar,348,15/04/2007 18.12,Hytte 08m2
,85733,17/05/2007,18/05/2007,flytbar,349,16/04/2007 10.51,Hytte 08m2
,85748,03/08/2007,10/08/2007,flytbar,347,16/04/2007 12.18,Hytte 08m2
,85784,12/05/2007,18/05/2007,ikke flytbar,346,18/04/2007 18.13,Hytte 08m2
,85926,28/04/2007,29/04/2007,flytbar,348,11/04/2003,Hytte 08m2
,86147,09/07/2007,12/07/2007,ikke flytbar,350,27/04/2007 11.42,Hytte 08m2
,86197,28/04/2007,29/04/2007,flytbar,349,28/04/2007 11.07,Hytte 08m2
,86205,28/04/2007,30/04/2007,flytbar,346,28/04/2007 14.37,Hytte 08m2
,86209,28/04/2007,29/04/2007,flytbar,350,13/06/1997,Hytte 08m2
,86230,28/04/2007,29/04/2007,flytbar,351,13/04/2007 14.12,Hytte 08m2
,86347,12/08/2007,19/08/2007,flytbar,346,19/04/2007 18.01,Hytte 08m2
,86369,04/05/2007,06/05/2007,flytbar,346,02/05/2007,Hytte 08m2
,86386,03/05/2007,06/05/2007,flytbar,348,15/04/2003 15.10,Hytte 08m2
,86416,24/08/2007,26/08/2007,flytbar,348,12/04/2007,Hytte 08m2
,86423,24/08/2007,26/08/2007,flytbar,347,12/04/2007,Hytte 08m2
,86424,24/08/2007,26/08/2007,flytbar,349,12/04/2007,Hytte 08m2
,86425,24/08/2007,26/08/2007,flytbar,353,12/04/2007,Hytte 08m2
,86426,24/08/2007,26/08/2007,flytbar,350,12/04/2007,Hytte 08m2
,86427,24/08/2007,26/08/2007,flytbar,351,12/04/2007,Hytte 08m2
,86432,06/05/2007,07/05/2007,flytbar,347,04/05/2007,Hytte 08m2
,86436,17/05/2007,18/05/2007,flytbar,347,04/05/2007 16.55,Hytte 08m2
,86488,07/05/2007,12/05/2007,flytbar,349,16/08/2002 13.52,Hytte 08m2
,86520,17/05/2007,20/05/2007,flytbar,352,15/01/1997,Hytte 08m2
,86544,01/06/2007,03/06/2007,flytbar,347,10/05/2007,Hytte 08m2
,86592,25/05/2007,28/05/2007,ikke flytbar,346,11/05/2007 09.24,Hytte 08m2
,86641,01/06/2007,03/06/2007,ikke flytbar,348,15/04/2000,Hytte 08m2
,86725,16/07/2007,26/07/2007,flytbar,347,07/05/2005 16.18,Hytte 08m2
,86734,29/06/2007,01/07/2007,flytbar,346,25/04/2001,Hytte 08m2
,86747,18/05/2007,19/05/2007,flytbar,347,18/05/2007 10.35,Hytte 08m2
,86802,15/06/2007,17/06/2007,flytbar,346,10/08/1996,Hytte 08m2
,86887,26/05/2007,27/05/2007,flytbar,351,22/05/2007,Hytte 08m2
,87018,26/05/2007,27/05/2007,flytbar,353,07/03/2007 09.32,Hytte 08m2
,87058,26/05/2007,28/05/2007,flytbar,352,07/01/2004 10.23,Hytte 08m2
,87088,15/06/2007,17/06/2007,flytbar,348,28/05/2007 18.07,Hytte 08m2
,87115,29/05/2007,31/05/2007,flytbar,346,29/05/2007 17.19,Hytte 08m2
,87136,30/05/2007,06/06/2007,flytbar,353,07/07/2006 14.57,Hytte 08m2
,87180,02/07/2007,06/07/2007,flytbar,348,20/03/2007 09.11,Hytte 08m2
,87181,02/07/2007,06/07/2007,flytbar,347,20/03/2007 09.11,Hytte 08m2
,87182,02/07/2007,06/07/2007,flytbar,349,20/03/2007 09.11,Hytte 08m2
,87183,02/07/2007,06/07/2007,flytbar,346,20/03/2007 09.11,Hytte 08m2
,87215,02/06/2007,03/06/2007,flytbar,349,02/06/2007 09.42,Hytte 08m2
,87282,01/07/2007,08/07/2007,ikke flytbar,353,08/04/2007,Hytte 08m2
,87495,12/07/2007,15/07/2007,flytbar,349,11/06/2007,Hytte 08m2
,87496,12/07/2007,15/07/2007,flytbar,347,11/06/2007,Hytte 08m2
,87547,15/06/2007,17/06/2007,flytbar,353,13/06/2007 13.29,Hytte 08m2
,87596,03/07/2007,05/07/2007,flytbar,351,15/06/2007 15.49,Hytte 08m2
,87608,23/06/2007,24/06/2007,flytbar,346,16/06/2007 12.56,Hytte 08m2
,87654,18/06/2007,19/06/2007,flytbar,346,18/06/2007 14.27,Hytte 08m2
,87665,13/07/2007,15/07/2007,flytbar,352,18/06/2007 20.18,Hytte 08m2
,87678,14/07/2007,16/07/2007,flytbar,348,07/04/1995,Hytte 08m2
,87679,04/08/2007,06/08/2007,flytbar,348,19/06/2007 15.23,Hytte 08m2
,87690,14/07/2007,21/07/2007,flytbar,350,16/05/2004 14.19,Hytte 08m2
,87691,14/07/2007,21/07/2007,flytbar,351,16/05/2004 14.19,Hytte 08m2
,87738,21/06/2007,23/06/2007,flytbar,349,22/06/2007 08.39,Hytte 08m2
,87762,22/06/2007,23/06/2007,flytbar,353,22/06/2007 18.20,Hytte 08m2
,87788,24/06/2007,27/06/2007,flytbar,353,24/06/2007 13.50,Hytte 08m2
,87811,23/07/2007,25/07/2007,flytbar,346,21/06/2007 13.36,Hytte 08m2
,87861,21/07/2007,24/07/2007,flytbar,351,26/06/2007 19.40,Hytte 08m2
,87959,06/07/2007,07/07/2007,flytbar,350,26/06/2006 10.27,Hytte 08m2
,88069,08/07/2007,11/07/2007,flytbar,347,03/07/2007 13.08,Hytte 08m2
,88093,04/07/2007,05/07/2007,flytbar,350,04/07/2007 14.04,Hytte 08m2
,88154,06/07/2007,10/07/2007,flytbar,349,05/07/2007 17.50,Hytte 08m2
,88169,19/07/2007,22/07/2007,flytbar,348,21/07/2004 18.55,Hytte 08m2
,88182,16/07/2007,18/07/2007,flytbar,348,24/08/2001,Hytte 08m2
,88197,07/07/2007,08/07/2007,flytbar,346,07/07/2007 11.42,Hytte 08m2
,88215,08/07/2007,10/07/2007,flytbar,352,05/07/2007 09.58,Hytte 08m2
,88278,09/07/2007,12/07/2007,flytbar,351,27/04/2007 11.42,Hytte 08m2
,88282,08/07/2007,09/07/2007,flytbar,350,07/01/2004 10.23,Hytte 08m2
,88283,09/07/2007,15/07/2007,flytbar,353,07/01/2004 10.23,Hytte 08m2
,88286,13/08/2007,20/08/2007,flytbar,347,09/07/2007 15.56,Hytte 08m2
,88307,13/07/2007,14/07/2007,flytbar,350,10/07/2007 11.09,Hytte 08m2
,88332,10/07/2007,11/07/2007,flytbar,349,10/07/2007 17.19,Hytte 08m2
,88355,20/07/2007,26/07/2007,flytbar,349,11/07/2007 10.28,Hytte 08m2
,88373,11/07/2007,12/07/2007,flytbar,347,11/07/2007 17.22,Hytte 08m2
,88380,11/07/2007,13/07/2007,flytbar,352,24/05/2007 18.13,Hytte 08m2
,88413,12/07/2007,13/07/2007,flytbar,350,12/07/2007 19.25,Hytte 08m2
,88415,30/07/2007,03/08/2007,ikke flytbar,353,29/01/2001,Hytte 08m2
,88416,30/07/2007,03/08/2007,ikke flytbar,347,29/01/2001,Hytte 08m2
,88434,15/07/2007,20/07/2007,flytbar,349,13/07/2007 14.35,Hytte 08m2
,88463,15/07/2007,18/07/2007,flytbar,352,07/07/2006 09.26,Hytte 08m2
,88508,15/07/2007,26/07/2007,flytbar,353,06/05/2004 17.40,Hytte 08m2
,88567,20/07/2007,22/07/2007,flytbar,346,07/04/1995,Hytte 08m2
,88584,23/07/2007,28/07/2007,flytbar,350,26/03/2003,Hytte 08m2
,88591,08/08/2007,18/08/2007,flytbar,353,16/07/2007 16.17,Hytte 08m2
,88661,18/07/2007,19/07/2007,flytbar,348,18/07/2007 10.15,Hytte 08m2
,88679,19/07/2007,23/07/2007,flytbar,352,18/07/2007 14.56,Hytte 08m2
,88693,18/07/2007,19/07/2007,flytbar,352,18/07/2007 18.06,Hytte 08m2
,88836,21/07/2007,22/07/2007,flytbar,350,21/07/2007 16.31,Hytte 08m2
,88865,28/07/2007,29/07/2007,flytbar,350,26/06/2002,Hytte 08m2
,88883,23/07/2007,26/07/2007,flytbar,352,22/07/2007 14.27,Hytte 08m2
,88888,22/07/2007,23/07/2007,flytbar,346,22/07/2007 15.51,Hytte 08m2
,88895,22/07/2007,23/07/2007,flytbar,348,22/07/2007 18.07,Hytte 08m2
,88896,22/07/2007,23/07/2007,flytbar,350,22/07/2007 18.22,Hytte 08m2
,89004,25/07/2007,26/07/2007,flytbar,346,24/07/2007 11.48,Hytte 08m2
,89050,30/07/2007,04/08/2007,flytbar,346,29/01/2001,Hytte 08m2
,89196,31/07/2007,02/08/2007,flytbar,349,28/07/2007 11.44,Hytte 08m2
,89211,29/07/2007,04/08/2007,flytbar,348,28/07/2007 18.12,Hytte 08m2
,89227,29/07/2007,30/07/2007,flytbar,350,29/07/2007 11.28,Hytte 08m2
,89263,30/07/2007,05/08/2007,flytbar,351,29/07/2007 19.10,Hytte 08m2
,89265,30/07/2007,01/08/2007,flytbar,352,29/07/2007 13.34,Hytte 08m2
,89291,30/07/2007,31/07/2007,flytbar,349,30/07/2007,Hytte 08m2
,89294,30/07/2007,04/08/2007,flytbar,350,30/07/2007 17.04,Hytte 08m2
,89387,02/08/2007,08/08/2007,flytbar,349,01/08/2007 14.20,Hytte 08m2
,89407,01/08/2007,02/08/2007,flytbar,352,01/08/2007 19.14,Hytte 08m2
,89418,05/08/2007,08/08/2007,ikke flytbar,353,06/05/2004 17.40,Hytte 08m2
,89430,03/08/2007,04/08/2007,flytbar,352,02/08/2007 13.47,Hytte 08m2
,89445,02/08/2007,03/08/2007,flytbar,352,02/08/2007 17.07,Hytte 08m2
,89467,31/08/2007,02/09/2007,flytbar,346,03/08/2007 12.53,Hytte 08m2
,89468,31/08/2007,02/09/2007,flytbar,348,03/08/2007 12.53,Hytte 08m2
,89470,13/08/2007,16/08/2007,ikke flytbar,348,30/08/2005 09.41,Hytte 08m2
,89477,04/08/2007,05/08/2007,flytbar,346,03/08/2007 15.28,Hytte 08m2
,89529,04/08/2007,05/08/2007,flytbar,350,30/04/2002,Hytte 08m2
,89551,04/08/2007,05/08/2007,flytbar,353,04/08/2007 19.51,Hytte 08m2
,89552,06/08/2007,11/08/2007,flytbar,346,05/08/2007 08.01,Hytte 08m2
,89562,05/08/2007,06/08/2007,flytbar,350,05/08/2007 12.51,Hytte 08m2
,89612,07/08/2007,09/08/2007,flytbar,351,06/08/2007 10.19,Hytte 08m2
,89658,11/08/2007,12/08/2007,flytbar,347,06/08/2007 20.45,Hytte 08m2
,89661,07/08/2007,11/08/2007,flytbar,350,06/08/2007 15.23,Hytte 08m2
,89666,09/08/2007,12/08/2007,flytbar,349,07/08/2007 09.30,Hytte 08m2
,89700,07/08/2007,08/08/2007,flytbar,348,07/08/2007 17.16,Hytte 08m2
,89707,07/08/2007,10/08/2007,flytbar,352,07/08/2007,Hytte 08m2
,89778,09/08/2007,12/08/2007,flytbar,348,09/08/2007 17.52,Hytte 08m2
,89787,12/10/2007,14/10/2007,flytbar,346,10/02/2006,Hytte 08m2
,89800,10/08/2007,12/08/2007,flytbar,351,24/08/2002 15.12,Hytte 08m2
,89894,13/08/2007,16/08/2007,flytbar,350,29/04/1995,Hytte 08m2
,89896,12/08/2007,24/08/2007,flytbar,349,18/04/2007 18.13,Hytte 08m2
,89962,13/08/2007,15/08/2007,flytbar,352,13/08/2007 16.04,Hytte 08m2
,90034,24/08/2007,26/08/2007,flytbar,352,12/04/2007,Hytte 08m2
,90074,15/08/2007,17/08/2007,flytbar,351,15/08/2007 16.31,Hytte 08m2
,90083,15/08/2007,17/08/2007,flytbar,352,24/04/1998 20.47,Hytte 08m2
,90187,18/08/2007,19/08/2007,flytbar,348,18/08/2007,Hytte 08m2
,90254,20/08/2007,23/08/2007,flytbar,348,20/08/2007 14.12,Hytte 08m2
,90271,20/08/2007,24/08/2007,flytbar,353,20/08/2007 20.08,Hytte 08m2
,90276,20/08/2007,22/08/2007,flytbar,350,20/08/2007 15.27,Hytte 08m2
,90309,21/08/2007,22/08/2007,flytbar,347,21/08/2007 17.10,Hytte 08m2
,90324,21/08/2007,23/08/2007,flytbar,351,22/08/2007 14.55,Hytte 08m2
,90365,16/09/2007,21/09/2007,flytbar,346,27/07/2007 16.40,Hytte 08m2
,90418,25/08/2007,27/08/2007,flytbar,346,25/08/2007 16.51,Hytte 08m2
,90471,28/08/2007,30/08/2007,flytbar,353,28/08/2007 15.01,Hytte 08m2
,90726,07/09/2007,08/09/2007,flytbar,348,07/09/2007 16.22,Hytte 08m2
,90727,07/09/2007,09/09/2007,flytbar,347,07/09/2007 16.41,Hytte 08m2
,90881,22/09/2007,23/09/2007,flytbar,349,17/09/2007 08.21,Hytte 08m2
,90903,18/09/2007,20/09/2007,flytbar,353,18/09/2007 16.44,Hytte 08m2
,90994,04/10/2007,07/10/2007,flytbar,346,25/09/2007 21.31,Hytte 08m2
,91007,27/09/2007,30/09/2007,flytbar,348,19/08/1995,Hytte 08m2
,91041,29/09/2007,30/09/2007,flytbar,349,19/08/1995,Hytte 08m2
,91048,30/09/2007,02/10/2007,flytbar,346,30/09/2007 17.33,Hytte 08m2
,91069,01/10/2007,02/10/2007,flytbar,347,01/10/2007 21.09,Hytte 08m2
,91091,03/10/2007,07/10/2007,flytbar,347,02/10/2007 11.54,Hytte 08m2
,91092,04/10/2007,07/10/2007,flytbar,349,02/10/2007 11.55,Hytte 08m2
,91093,05/10/2007,07/10/2007,flytbar,353,02/10/2007 11.57,Hytte 08m2
,91116,21/10/2007,27/10/2007,flytbar,346,24/03/2006 12.21,Hytte 08m2
,91117,03/10/2007,04/10/2007,flytbar,348,04/10/2007 08.09,Hytte 08m2
,91119,05/10/2007,08/10/2007,flytbar,348,04/10/2007 09.14,Hytte 08m2
,91155,07/10/2007,12/10/2007,flytbar,350,27/04/2007 18.27,Hytte 08m2
,91167,19/10/2007,21/10/2007,flytbar,353,15/07/2004 13.52,Hytte 08m2
,91196,13/10/2007,14/10/2007,flytbar,348,08/10/2007 19.30,Hytte 08m2
,91227,15/10/2007,17/10/2007,flytbar,346,28/01/1996 14.52,Hytte 08m2
,91383,26/10/2007,28/10/2007,flytbar,348,07/04/1995,Hytte 08m2
,91434,15/10/2007,16/10/2007,flytbar,348,15/10/2007 19.31,Hytte 08m2
,91455,17/10/2007,18/10/2007,flytbar,347,17/10/2007,Hytte 08m2
,91476,17/10/2007,18/10/2007,flytbar,348,17/10/2007 15.29,Hytte 08m2
,91544,20/10/2007,21/10/2007,flytbar,347,30/09/2007 15.35,Hytte 08m2
