TidId,Start,Slut,Notat,EnhedsId,OprettelsesDato,Navn
25311,02-04-2007,04-04-2007,flytbar,274,11-03-2007,25 m2 Luksushytte
25312,27-04-2007,29-04-2007,flytbar,283,11-03-2007,25 m2 Luksushytte
25314,16-05-2007,17-05-2007,flytbar,284,12-03-2007,25 m2 Luksushytte
25315,12-03-2007,14-03-2007,flytbar,141,18-03-2006,Elplads
25318,31-03-2007,01-04-2007,flytbar,45,12-03-2007,15 m2 4pers
25320,12-03-2007,14-03-2007,flytbar,142,12-03-2007,Elplads
25321,11-03-2007,12-03-2007,flytbar,144,22-07-2005,Elplads
25322,12-03-2007,15-03-2007,flytbar,278,30-03-2006,25 m2 Luksushytte
25323,12-04-2007,16-04-2007,flytbar,281,12-03-2007,25 m2 Luksushytte
25324,14-04-2007,15-04-2007,flytbar,274,12-03-2007,25 m2 Luksushytte
25326,12-03-2007,15-03-2007,flytbar,280,21-02-2007,25 m2 Luksushytte
25327,12-03-2007,13-03-2007,flytbar,275,06-08-2002,25 m2 Luksushytte
25329,16-03-2007,18-03-2007,flytbar,148,12-03-2007,Elplads
25330,12-03-2007,16-03-2007,flytbar,277,21-08-2003,25 m2 Luksushytte
25331,12-03-2007,14-03-2007,flytbar,147,26-05-2005,Elplads
25333,30-03-2007,01-04-2007,flytbar,282,13-03-2007,25 m2 Luksushytte
25334,13-03-2007,15-03-2007,flytbar,43,13-03-2007,15 m2 4pers
25335,31-03-2007,01-04-2007,flytbar,280,13-03-2007,25 m2 Luksushytte
25336,27-04-2007,29-04-2007,flytbar,58,13-03-2007,25 m2 Luksushytte
25352,14-03-2007,16-03-2007,flytbar,142,14-03-2007,Elplads
25353,14-03-2007,17-03-2007,flytbar,140,14-03-2007,Elplads
25354,25-05-2007,28-05-2007,flytbar,141,14-03-2007,Elplads
25355,15-03-2007,16-03-2007,flytbar,280,18-01-2007,25 m2 Luksushytte
25357,05-04-2007,11-04-2007,flytbar,257,14-03-2007,Elplads
25358,14-03-2007,15-03-2007,flytbar,62,13-08-2006,Elplads
25361,11-05-2007,13-05-2007,flytbar,286,14-03-2007,25 m2 Luksushytte
25363,12-03-2007,17-03-2007,flytbar,145,28-10-2005,Elplads
25364,19-03-2007,23-03-2007,flytbar,274,04-09-2006,25 m2 Luksushytte
25365,15-03-2007,17-03-2007,flytbar,164,15-03-2007,Elplads
25366,15-03-2007,27-04-2007,flytbar,43,15-03-2007,15 m2 4pers
25367,15-03-2007,24-03-2007,flytbar,39,15-03-2007,15 m2 4pers
25368,19-03-2007,23-03-2007,flytbar,275,30-03-2006,25 m2 Luksushytte
25369,15-03-2007,18-03-2007,flytbar,141,15-03-2007,Elplads
25370,20-04-2007,21-04-2007,flytbar,285,15-03-2007,25 m2 Luksushytte
25371,15-03-2007,16-03-2007,flytbar,139,15-03-2007,Elplads
25372,20-03-2007,23-03-2007,flytbar,145,16-09-2006,Elplads
25373,16-03-2007,18-03-2007,flytbar,139,16-03-2007,Elplads
25375,21-04-2007,22-04-2007,flytbar,285,16-03-2007,25 m2 Luksushytte
25376,01-06-2007,03-06-2007,flytbar,283,16-03-2007,25 m2 Luksushytte
25380,16-03-2007,18-03-2007,flytbar,150,16-03-2007,Elplads
25381,28-06-2007,01-07-2007,flytbar,276,17-03-2007,25 m2 Luksushytte
25382,14-06-2007,16-06-2007,flytbar,277,17-03-2007,25 m2 Luksushytte
25383,17-03-2007,19-03-2007,flytbar,144,17-03-2007,Elplads
25384,17-03-2007,29-03-2007,flytbar,152,13-04-2004,Elplads
25386,17-03-2007,18-03-2007,flytbar,45,09-03-2007,15 m2 4pers
25387,18-03-2007,22-03-2007,flytbar,140,19-02-2007,Elplads
25388,18-03-2007,19-03-2007,flytbar,139,19-03-2007,Elplads
25389,19-03-2007,20-03-2007,flytbar,35,06-03-2007,15 m2 4pers
25390,19-03-2007,23-03-2007,flytbar,45,15-02-2007,15 m2 4pers
25391,17-05-2007,20-05-2007,flytbar,139,19-03-2007,Elplads
25392,17-05-2007,20-05-2007,flytbar,141,19-03-2007,Elplads
25393,30-03-2007,08-04-2007,flytbar,139,19-03-2007,Elplads
25394,30-03-2007,08-04-2007,flytbar,141,19-03-2007,Elplads
25395,19-03-2007,20-03-2007,flytbar,58,21-02-2007,25 m2 Luksushytte
25396,03-04-2007,09-04-2007,flytbar,152,19-03-2007,Elplads
25397,19-03-2007,20-03-2007,flytbar,280,21-08-2003,25 m2 Luksushytte
25398,20-04-2007,21-04-2007,flytbar,287,19-03-2007,25 m2 Luksushytte
25399,03-04-2007,05-04-2007,flytbar,58,19-03-2007,25 m2 Luksushytte
25400,09-04-2007,15-05-2007,flytbar,54,29-12-2006,25 m2 6pers
25401,06-06-2007,08-06-2007,flytbar,278,20-02-2007,25 m2 Luksushytte
25402,10-08-2007,11-08-2007,flytbar,39,19-03-2007,15 m2 4pers
25404,11-05-2007,13-05-2007,flytbar,282,16-03-2007,25 m2 Luksushytte
25406,13-04-2007,15-04-2007,flytbar,280,20-03-2007,25 m2 Luksushytte
25407,11-07-2007,14-07-2007,flytbar,39,20-03-2007,15 m2 4pers
25408,05-04-2007,06-04-2007,flytbar,174,20-03-2007,Elplads
25409,30-03-2007,01-04-2007,flytbar,145,20-03-2007,Elplads
25410,29-03-2007,07-04-2007,flytbar,153,14-03-2007,Elplads
25411,21-03-2007,23-03-2007,flytbar,282,23-02-2007,25 m2 Luksushytte
25412,20-03-2007,21-03-2007,flytbar,35,08-11-2005,15 m2 4pers
25413,20-04-2007,22-04-2007,flytbar,55,27-01-2003,25 m2 6pers
25414,20-03-2007,21-03-2007,flytbar,141,20-03-2007,Elplads
25415,20-04-2007,22-04-2007,flytbar,45,20-03-2007,15 m2 4pers
25416,20-04-2007,22-04-2007,flytbar,275,20-03-2007,25 m2 Luksushytte
25417,20-03-2007,21-03-2007,flytbar,139,30-10-2006,Elplads
25418,06-04-2007,07-04-2007,flytbar,35,31-03-2006,15 m2 4pers
25420,09-06-2007,10-06-2007,flytbar,71,21-03-2007,Elplads
25422,21-03-2007,23-03-2007,flytbar,143,21-03-2007,Elplads
25423,26-03-2007,30-03-2007,flytbar,45,15-02-2007,15 m2 4pers
25424,28-03-2007,30-03-2007,flytbar,139,21-03-2007,Elplads
25425,09-04-2007,13-04-2007,flytbar,285,21-03-2007,25 m2 Luksushytte
25427,26-03-2007,29-03-2007,flytbar,276,18-01-2007,25 m2 Luksushytte
25428,10-04-2007,17-04-2007,flytbar,58,16-02-2007,25 m2 Luksushytte
25429,22-03-2007,23-03-2007,flytbar,58,22-03-2007,25 m2 Luksushytte
25430,04-04-2007,06-04-2007,flytbar,283,22-03-2007,25 m2 Luksushytte
25431,22-03-2007,24-03-2007,flytbar,35,22-03-2007,15 m2 4pers
25432,23-03-2007,25-03-2007,flytbar,140,23-03-2007,Elplads
25433,23-03-2007,25-03-2007,flytbar,170,23-03-2007,Elplads
25434,28-03-2007,30-03-2007,flytbar,287,30-03-2006,25 m2 Luksushytte
25435,23-03-2007,25-03-2007,flytbar,144,06-09-2002,Elplads
25436,04-04-2007,06-04-2007,flytbar,286,23-03-2007,25 m2 Luksushytte
25437,24-03-2007,25-03-2007,flytbar,275,23-03-2007,25 m2 Luksushytte
25438,05-04-2007,08-04-2007,flytbar,59,23-03-2007,Elplads
25439,24-03-2007,25-03-2007,flytbar,141,22-03-2003,Elplads
25440,24-03-2007,26-03-2007,flytbar,160,22-07-2006,Elplads
25441,21-06-2007,24-06-2007,flytbar,146,30-08-2002,Elplads
25443,25-03-2007,26-03-2007,flytbar,179,03-03-2005,Elplads
25444,24-03-2007,01-04-2007,flytbar,159,25-03-2007,Elplads
25445,25-03-2007,26-03-2007,flytbar,145,01-10-2005,Elplads
25446,25-03-2007,26-03-2007,flytbar,139,12-10-2006,Elplads
25447,01-04-2007,05-04-2007,flytbar,57,26-03-2007,25 m2 Luksushytte
25451,18-05-2007,20-05-2007,flytbar,140,26-03-2007,Elplads
25452,17-05-2007,20-05-2007,flytbar,142,26-03-2007,Elplads
25453,17-05-2007,20-05-2007,flytbar,144,26-03-2007,Elplads
25454,17-05-2007,20-05-2007,flytbar,146,26-03-2007,Elplads
25455,30-06-2007,01-07-2007,flytbar,286,26-03-2007,25 m2 Luksushytte
25456,30-06-2007,01-07-2007,flytbar,56,26-03-2007,25 m2 Luksushytte
25457,26-03-2007,27-03-2007,flytbar,139,27-09-2004,Elplads
25458,26-03-2007,27-03-2007,flytbar,141,26-03-2007,Elplads
25459,04-05-2007,06-05-2007,flytbar,286,21-03-2007,25 m2 Luksushytte
25460,25-03-2007,28-03-2007,flytbar,150,31-03-2006,Elplads
25461,25-03-2007,27-03-2007,flytbar,140,19-02-2007,Elplads
25462,08-04-2007,12-04-2007,flytbar,141,26-03-2007,Elplads
25463,30-08-2007,02-09-2007,flytbar,147,26-03-2007,Elplads
25465,28-03-2007,29-03-2007,flytbar,280,27-03-2007,25 m2 Luksushytte
25466,25-05-2007,28-05-2007,flytbar,274,27-03-2007,25 m2 Luksushytte
25468,27-03-2007,29-03-2007,flytbar,142,27-03-2007,Elplads
25469,01-06-2007,02-06-2007,flytbar,143,27-03-2007,Elplads
25470,27-03-2007,28-03-2007,flytbar,282,21-08-2003,25 m2 Luksushytte
25471,24-04-2007,26-04-2007,flytbar,280,27-03-2007,25 m2 Luksushytte
25472,27-03-2007,31-03-2007,flytbar,171,27-03-2007,Elplads
25473,27-03-2007,28-03-2007,flytbar,143,27-03-2007,Elplads
25474,04-04-2007,08-04-2007,flytbar,176,27-03-2007,Elplads
25475,28-03-2007,31-03-2007,flytbar,144,28-03-2007,Elplads
25476,20-04-2007,22-04-2007,flytbar,276,28-03-2007,25 m2 Luksushytte
25478,23-04-2007,25-04-2007,flytbar,286,02-02-2003,25 m2 Luksushytte
25480,30-08-2007,02-09-2007,flytbar,286,28-03-2007,25 m2 Luksushytte
25481,30-08-2007,02-09-2007,flytbar,287,28-03-2007,25 m2 Luksushytte
25482,30-08-2007,02-09-2007,flytbar,56,28-03-2007,25 m2 Luksushytte
25483,30-08-2007,02-09-2007,flytbar,278,28-03-2007,25 m2 Luksushytte
25484,30-08-2007,02-09-2007,flytbar,281,28-03-2007,25 m2 Luksushytte
25485,30-08-2007,02-09-2007,flytbar,282,28-03-2007,25 m2 Luksushytte
25486,30-08-2007,02-09-2007,flytbar,284,28-03-2007,25 m2 Luksushytte
25487,30-08-2007,02-09-2007,flytbar,55,28-03-2007,25 m2 6pers
25488,27-03-2007,28-03-2007,flytbar,283,28-03-2007,25 m2 Luksushytte
25491,03-05-2007,06-05-2007,flytbar,141,28-03-2007,Elplads
25492,03-05-2007,06-05-2007,flytbar,139,28-03-2007,Elplads
25495,29-03-2007,30-03-2007,flytbar,147,05-05-2004,Elplads
25496,26-05-2007,28-05-2007,flytbar,275,29-03-2007,25 m2 Luksushytte
25497,30-03-2007,02-04-2007,flytbar,275,29-03-2007,25 m2 Luksushytte
25498,29-03-2007,30-03-2007,flytbar,148,10-03-2006,Elplads
25500,29-03-2007,30-03-2007,flytbar,142,10-03-2003,Elplads
25502,29-03-2007,01-06-2007,flytbar,102,29-03-2007,Elplads
25503,01-04-2007,05-04-2007,flytbar,277,21-02-2007,25 m2 Luksushytte
25504,01-04-2007,05-04-2007,flytbar,278,21-02-2007,25 m2 Luksushytte
25505,29-03-2007,05-04-2007,flytbar,284,21-02-2007,25 m2 Luksushytte
25506,30-03-2007,09-04-2007,flytbar,88,30-03-2007,Elplads
25507,30-03-2007,31-03-2007,flytbar,163,30-03-2007,Elplads
25508,30-03-2007,31-03-2007,flytbar,179,30-03-2007,Elplads
25509,29-03-2007,30-03-2007,flytbar,140,30-03-2007,Elplads
25510,12-04-2007,08-07-2007,flytbar,41,30-03-2007,15 m2 4pers
25512,30-03-2007,09-04-2007,flytbar,158,30-03-2007,Elplads
25513,05-07-2007,07-07-2007,flytbar,37,30-03-2007,15 m2 4pers
25514,28-03-2007,30-03-2007,flytbar,283,28-03-2007,25 m2 Luksushytte
25515,14-08-2007,16-08-2007,flytbar,42,30-03-2007,15 m2 4pers
25519,02-04-2007,06-04-2007,flytbar,140,12-03-2007,Elplads
25520,30-03-2007,31-03-2007,flytbar,161,30-03-2007,Elplads
25521,30-03-2007,01-04-2007,flytbar,155,13-05-2003,Elplads
25524,30-03-2007,01-04-2007,flytbar,36,30-03-2007,15 m2 4pers
25527,30-03-2007,01-04-2007,flytbar,142,30-03-2007,Elplads
25528,30-03-2007,22-10-2007,flytbar,82,29-01-2007,Elplads
25529,30-03-2007,01-04-2007,flytbar,156,30-03-2007,Elplads
25530,30-03-2007,02-04-2007,flytbar,152,30-03-2007,Elplads
25531,30-03-2007,02-04-2007,flytbar,123,24-08-2004,Elplads
25532,30-03-2007,02-04-2007,flytbar,164,30-03-2007,Elplads
25533,30-03-2007,02-04-2007,flytbar,166,30-03-2007,Elplads
25534,30-03-2007,02-04-2007,flytbar,168,30-03-2007,Elplads
25535,30-03-2007,31-03-2007,flytbar,77,31-03-2007,Elplads
25536,31-03-2007,01-04-2007,flytbar,167,10-04-2006,Elplads
25537,31-03-2007,04-04-2007,flytbar,150,12-02-2007,Elplads
25538,05-04-2007,06-04-2007,flytbar,172,30-03-2007,Elplads
25539,31-03-2007,01-04-2007,flytbar,163,31-03-2007,Elplads
25540,31-03-2007,01-04-2007,flytbar,194,31-03-2007,Elplads
25541,04-04-2007,07-04-2007,flytbar,54,31-03-2007,25 m2 6pers
25542,01-04-2007,04-04-2007,flytbar,144,01-04-2007,Elplads
25544,31-03-2007,01-04-2007,flytbar,148,09-08-2005,Elplads
25545,06-04-2007,09-04-2007,flytbar,280,07-09-2004,25 m2 Luksushytte
25546,01-04-2007,03-04-2007,flytbar,147,01-04-2007,Elplads
25549,01-04-2007,09-04-2007,flytbar,163,01-04-2007,Elplads
25550,01-04-2007,09-04-2007,flytbar,143,01-04-2007,Elplads
25551,04-04-2007,09-04-2007,flytbar,157,01-04-2007,Elplads
25552,01-04-2007,02-04-2007,flytbar,287,01-04-2007,25 m2 Luksushytte
25553,03-04-2007,05-04-2007,flytbar,280,02-04-2007,25 m2 Luksushytte
25554,02-04-2007,05-04-2007,flytbar,146,02-04-2007,Elplads
25556,09-04-2007,13-04-2007,flytbar,280,21-02-2007,25 m2 Luksushytte
25557,02-04-2007,04-04-2007,flytbar,275,02-04-2007,25 m2 Luksushytte
25558,01-04-2007,04-04-2007,flytbar,56,06-08-2002,25 m2 Luksushytte
25559,02-04-2007,04-04-2007,flytbar,155,28-03-2006,Elplads
25560,02-04-2007,04-04-2007,flytbar,283,18-01-2007,25 m2 Luksushytte
25561,05-04-2007,11-04-2007,flytbar,180,02-04-2007,Elplads
25562,03-04-2007,07-04-2007,flytbar,118,14-10-2005,Elplads
25564,02-04-2007,03-04-2007,flytbar,71,15-12-2003,Elplads
25565,02-04-2007,04-04-2007,flytbar,156,02-04-2007,Elplads
25566,02-04-2007,06-04-2007,flytbar,45,15-02-2007,15 m2 4pers
25567,04-04-2007,09-04-2007,flytbar,144,02-04-2007,Elplads
25569,02-04-2007,03-04-2007,flytbar,169,03-04-2007,Elplads
25570,03-04-2007,05-04-2007,flytbar,145,03-04-2007,Elplads
25571,20-04-2007,22-04-2007,flytbar,36,03-04-2007,15 m2 4pers
25573,02-04-2007,03-04-2007,flytbar,142,02-04-2007,Elplads
25574,03-04-2007,05-04-2007,flytbar,184,03-04-2007,Elplads
25575,03-04-2007,06-04-2007,flytbar,239,15-04-2004,Elplads
25576,03-04-2007,04-04-2007,flytbar,124,03-04-2007,Elplads
25577,03-04-2007,07-04-2007,flytbar,142,05-03-2007,Elplads
25578,03-04-2007,04-04-2007,flytbar,175,03-04-2007,Elplads
25579,03-04-2007,04-04-2007,flytbar,121,26-11-2006,Elplads
25580,03-04-2007,04-04-2007,flytbar,174,03-04-2007,Elplads
25581,03-04-2007,04-04-2007,flytbar,173,03-04-2007,Elplads
25582,03-04-2007,04-04-2007,flytbar,126,03-04-2007,Elplads
25583,03-04-2007,04-04-2007,flytbar,127,09-09-2005,Elplads
25584,03-04-2007,04-04-2007,flytbar,160,03-04-2007,Elplads
25585,03-04-2007,09-04-2007,flytbar,123,03-04-2007,Elplads
25586,03-04-2007,04-04-2007,flytbar,286,04-04-2007,25 m2 Luksushytte
25589,04-04-2007,06-04-2007,flytbar,147,04-04-2007,Elplads
25590,04-04-2007,09-04-2007,flytbar,155,04-04-2007,Elplads
25591,04-04-2007,10-04-2007,flytbar,165,04-04-2007,Elplads
25592,04-04-2007,09-04-2007,flytbar,154,04-04-2007,Elplads
25593,04-04-2007,09-04-2007,flytbar,156,27-10-2005,Elplads
25594,05-04-2007,06-04-2007,flytbar,159,04-04-2007,Elplads
25595,04-04-2007,09-04-2007,flytbar,160,04-04-2007,Elplads
25596,04-04-2007,08-04-2007,flytbar,121,04-04-2007,Elplads
25597,05-04-2007,09-04-2007,flytbar,71,04-04-2007,Elplads
25598,04-04-2007,10-04-2007,flytbar,162,04-04-2007,Elplads
25599,04-04-2007,06-04-2007,flytbar,73,04-04-2007,Elplads
25600,04-04-2007,09-04-2007,flytbar,119,04-04-2007,Elplads
25602,04-04-2007,08-04-2007,flytbar,170,04-04-2007,Elplads
25603,04-04-2007,10-04-2007,flytbar,171,04-04-2007,Elplads
25604,04-04-2007,10-04-2007,flytbar,46,27-02-2003,15 m2 4pers
25605,10-04-2007,14-04-2007,flytbar,45,15-02-2007,15 m2 4pers
25606,04-04-2007,06-04-2007,flytbar,287,28-03-2007,25 m2 Luksushytte
25608,04-04-2007,09-04-2007,flytbar,161,04-04-2007,Elplads
25609,22-06-2007,24-06-2007,flytbar,56,04-04-2007,25 m2 Luksushytte
25610,04-04-2007,09-04-2007,flytbar,164,04-04-2007,Elplads
25611,04-04-2007,11-04-2007,flytbar,60,26-03-2007,Elplads
25612,04-04-2007,08-04-2007,flytbar,69,04-04-2007,Elplads
25613,04-04-2007,09-04-2007,flytbar,65,04-04-2007,Elplads
25614,04-04-2007,09-04-2007,flytbar,166,04-04-2007,Elplads
25616,05-04-2007,08-04-2007,flytbar,91,05-04-2007,Elplads
25617,04-04-2007,09-04-2007,flytbar,122,05-04-2007,Elplads
25618,04-04-2007,09-04-2007,flytbar,64,05-04-2007,Elplads
25619,04-04-2007,06-04-2007,flytbar,63,05-04-2007,Elplads
25620,05-04-2007,09-04-2007,flytbar,124,05-04-2007,Elplads
25621,05-04-2007,09-04-2007,flytbar,126,05-04-2007,Elplads
25622,05-04-2007,06-04-2007,flytbar,167,05-04-2007,Elplads
25623,05-04-2007,10-04-2007,flytbar,67,05-04-2007,Elplads
25624,05-04-2007,08-04-2007,flytbar,168,05-04-2007,Elplads
25625,05-04-2007,08-04-2007,flytbar,169,05-04-2007,Elplads
25626,05-04-2007,09-04-2007,flytbar,127,05-04-2007,Elplads
25627,04-04-2007,07-04-2007,flytbar,70,05-04-2007,Elplads
25629,04-04-2007,10-04-2007,flytbar,173,13-02-2007,Elplads
25631,05-04-2007,06-04-2007,flytbar,175,05-04-2007,Elplads
25632,07-04-2007,08-04-2007,flytbar,35,05-04-2007,15 m2 4pers
25633,05-04-2007,08-04-2007,flytbar,134,05-04-2007,Elplads
25634,05-04-2007,08-04-2007,flytbar,178,05-04-2007,Elplads
25635,05-04-2007,09-04-2007,flytbar,179,05-04-2007,Elplads
25636,05-04-2007,08-04-2007,flytbar,181,05-04-2007,Elplads
25638,05-04-2007,08-04-2007,flytbar,92,05-04-2007,Elplads
25639,05-04-2007,10-04-2007,flytbar,235,05-04-2007,Elplads
25640,05-04-2007,08-04-2007,flytbar,89,05-04-2007,Elplads
25641,05-04-2007,09-04-2007,flytbar,62,05-04-2007,Elplads
25642,05-04-2007,07-04-2007,flytbar,145,01-04-2007,Elplads
25643,05-04-2007,08-04-2007,flytbar,74,23-03-2007,Elplads
25644,05-04-2007,08-04-2007,flytbar,75,23-03-2007,Elplads
25645,05-04-2007,06-04-2007,flytbar,196,05-04-2007,Elplads
25646,05-04-2007,06-04-2007,flytbar,61,06-04-2007,Elplads
25647,06-04-2007,07-04-2007,flytbar,66,06-04-2007,Elplads
25649,06-04-2007,08-04-2007,flytbar,140,02-11-2006,Elplads
25650,21-06-2007,25-06-2007,flytbar,150,06-04-2007,Elplads
25651,06-04-2007,08-04-2007,flytbar,100,06-04-2007,Elplads
25652,06-04-2007,08-04-2007,flytbar,93,06-04-2007,Elplads
25653,06-04-2007,09-04-2007,flytbar,78,06-04-2007,Elplads
25654,06-04-2007,07-04-2007,flytbar,79,06-04-2007,Elplads
25655,06-04-2007,08-04-2007,flytbar,33,06-04-2007,17 m2 4pers
25656,06-04-2007,09-04-2007,flytbar,63,06-04-2007,Elplads
25657,06-04-2007,09-04-2007,flytbar,72,06-04-2007,Elplads
25658,06-04-2007,08-04-2007,flytbar,98,27-04-2005,Elplads
25659,07-07-2007,14-07-2007,flytbar,286,06-04-2007,25 m2 Luksushytte
25660,06-04-2007,09-04-2007,flytbar,39,07-09-2004,15 m2 4pers
25661,06-04-2007,10-04-2007,flytbar,45,06-04-2007,15 m2 4pers
25662,06-04-2007,07-04-2007,flytbar,108,28-03-2007,Elplads
25663,07-04-2007,09-04-2007,flytbar,142,06-04-2007,Elplads
25664,07-04-2007,08-04-2007,flytbar,73,07-04-2007,Elplads
25665,07-04-2007,08-04-2007,flytbar,159,07-04-2007,Elplads
25666,07-04-2007,11-04-2007,flytbar,153,07-04-2007,Elplads
25667,07-04-2007,08-04-2007,flytbar,261,07-04-2007,Elplads
25668,07-04-2007,09-04-2007,flytbar,145,12-07-2002,Elplads
25669,07-04-2007,08-04-2007,flytbar,217,30-03-2007,Elplads
25670,07-04-2007,12-06-2007,flytbar,80,23-07-2005,Elplads
25671,07-04-2007,09-04-2007,flytbar,174,07-04-2007,Elplads
25672,07-04-2007,08-04-2007,flytbar,175,07-04-2007,Elplads
25673,07-04-2007,14-04-2007,flytbar,84,03-04-2007,Elplads
25674,08-04-2007,09-04-2007,flytbar,69,01-03-2007,Elplads
25675,08-04-2007,10-04-2007,flytbar,140,08-04-2007,Elplads
25676,08-04-2007,09-04-2007,flytbar,178,08-04-2007,Elplads
25677,08-04-2007,09-04-2007,flytbar,139,08-04-2007,Elplads
25678,05-04-2007,09-04-2007,flytbar,148,09-04-2007,Elplads
25679,06-04-2007,10-04-2007,flytbar,172,04-04-2007,Elplads
25680,09-04-2007,11-04-2007,flytbar,281,21-02-2007,25 m2 Luksushytte
25681,09-04-2007,10-04-2007,flytbar,118,10-01-2007,Elplads
25682,03-08-2007,09-08-2007,flytbar,57,09-04-2007,25 m2 Luksushytte
25683,22-06-2007,24-06-2007,flytbar,43,09-04-2007,15 m2 4pers
25684,09-04-2007,11-04-2007,flytbar,142,09-04-2007,Elplads
25685,09-04-2007,11-04-2007,flytbar,286,21-02-2007,25 m2 Luksushytte
25686,09-04-2007,10-04-2007,flytbar,148,09-04-2007,Elplads
25687,09-04-2007,10-04-2007,flytbar,124,09-04-2007,Elplads
25688,09-04-2007,10-04-2007,flytbar,163,09-04-2007,Elplads
25690,13-05-2007,15-05-2007,flytbar,286,10-04-2007,25 m2 Luksushytte
25691,10-04-2007,11-04-2007,flytbar,143,10-04-2007,Elplads
25692,10-04-2007,17-04-2007,flytbar,139,10-04-2007,Elplads
25693,10-04-2007,15-04-2007,flytbar,146,07-11-2003,Elplads
25696,30-04-2007,04-05-2007,flytbar,58,11-04-2007,25 m2 Luksushytte
25697,25-06-2007,28-06-2007,flytbar,276,11-04-2007,25 m2 Luksushytte
25700,11-04-2007,12-04-2007,flytbar,124,11-04-2007,Elplads
25701,12-04-2007,13-04-2007,flytbar,126,12-06-2006,Elplads
25702,14-04-2007,16-04-2007,flytbar,39,11-04-2007,15 m2 4pers
25703,11-04-2007,13-04-2007,flytbar,176,11-04-2007,Elplads
25704,10-04-2007,11-04-2007,flytbar,175,11-04-2007,Elplads
25705,10-04-2007,05-05-2007,flytbar,169,11-04-2007,Elplads
25706,11-04-2007,14-04-2007,flytbar,159,21-11-2004,Elplads
25707,05-05-2007,06-05-2007,flytbar,283,11-04-2007,25 m2 Luksushytte
25708,05-05-2007,06-05-2007,flytbar,284,11-04-2007,25 m2 Luksushytte
25709,12-04-2007,13-04-2007,flytbar,277,13-10-2006,25 m2 Luksushytte
25710,16-04-2007,20-04-2007,flytbar,277,13-10-2006,25 m2 Luksushytte
25711,11-04-2007,13-04-2007,flytbar,284,11-04-2007,25 m2 Luksushytte
25712,14-04-2007,19-04-2007,flytbar,170,11-04-2007,Elplads
25713,11-04-2007,12-04-2007,flytbar,122,11-04-2007,Elplads
25714,11-06-2007,12-06-2007,flytbar,57,11-04-2007,25 m2 Luksushytte
25715,20-04-2007,22-04-2007,flytbar,38,12-04-2007,15 m2 4pers
25717,16-04-2007,20-04-2007,flytbar,283,18-02-2007,25 m2 Luksushytte
25718,12-04-2007,17-04-2007,flytbar,141,24-08-2002,Elplads
25719,12-04-2007,14-04-2007,flytbar,148,05-11-2003,Elplads
25720,15-06-2007,17-06-2007,flytbar,282,14-07-2003,25 m2 Luksushytte
25721,27-07-2007,30-07-2007,flytbar,287,12-04-2007,25 m2 Luksushytte
25723,12-04-2007,15-04-2007,flytbar,143,12-04-2007,Elplads
25724,15-04-2007,20-04-2007,flytbar,35,12-04-2007,15 m2 4pers
25725,13-04-2007,15-04-2007,flytbar,62,12-04-2007,Elplads
25726,12-04-2007,13-04-2007,flytbar,42,12-04-2007,15 m2 4pers
25727,12-04-2007,14-04-2007,flytbar,205,12-04-2007,Elplads
25728,23-05-2007,26-05-2007,flytbar,285,13-04-2007,25 m2 Luksushytte
25729,12-04-2007,13-04-2007,flytbar,178,13-04-2007,Elplads
25730,16-04-2007,20-04-2007,flytbar,45,15-02-2007,15 m2 4pers
25731,20-08-2007,23-08-2007,flytbar,285,13-04-2007,25 m2 Luksushytte
25733,12-04-2007,13-04-2007,flytbar,172,03-07-2006,Elplads
25734,13-04-2007,14-04-2007,flytbar,275,13-04-2007,25 m2 Luksushytte
25736,13-05-2007,01-10-2007,flytbar,181,13-04-2007,Elplads
25737,27-06-2007,30-06-2007,flytbar,56,13-04-2007,25 m2 Luksushytte
25738,17-04-2007,20-04-2007,flytbar,57,13-04-2007,25 m2 Luksushytte
25740,08-05-2007,15-05-2007,flytbar,57,16-02-2007,25 m2 Luksushytte
25741,16-04-2007,28-04-2007,flytbar,39,13-04-2007,15 m2 4pers
25742,13-04-2007,15-04-2007,flytbar,160,12-09-2003,Elplads
25743,28-06-2007,01-07-2007,flytbar,285,14-04-2007,25 m2 Luksushytte
25747,28-06-2007,01-07-2007,flytbar,283,14-04-2007,25 m2 Luksushytte
25749,08-06-2007,10-06-2007,flytbar,30,14-04-2007,17 m2 4pers
25750,08-06-2007,10-06-2007,flytbar,68,14-04-2007,Elplads
25751,08-06-2007,09-06-2007,flytbar,69,14-04-2007,Elplads
25752,08-06-2007,10-06-2007,flytbar,70,14-04-2007,Elplads
25753,14-04-2007,15-04-2007,flytbar,272,14-04-2007,Teltpladser
25756,26-07-2007,28-07-2007,flytbar,173,14-04-2007,Elplads
25758,17-07-2007,19-07-2007,flytbar,37,14-04-2007,15 m2 4pers
25763,25-05-2007,28-05-2007,flytbar,145,15-04-2007,Elplads
25765,11-05-2007,13-05-2007,flytbar,56,15-04-2007,25 m2 Luksushytte
25766,30-07-2007,04-08-2007,flytbar,56,15-04-2007,25 m2 Luksushytte
25767,14-04-2007,16-04-2007,flytbar,162,16-04-2007,Elplads
25768,15-04-2007,17-04-2007,flytbar,163,09-06-2006,Elplads
25769,04-05-2007,06-05-2007,flytbar,287,16-04-2007,25 m2 Luksushytte
25770,15-10-2007,17-10-2007,flytbar,275,16-04-2007,25 m2 Luksushytte
